"8536" "Ashland County Airport" "Ashland" "United States" "3G4" "\n" "40.9029722" -82.2556389 1206 "-5" "A" "America/New_York"
"8537" "Pittsburgh-Monroeville Airport" "Monroeville" "United States" "4G0" "\n" "40.4526389" -79.7749167 1187 "-5" "A" "America/New_York"
"8538" "Zelienople Municipal Airport" "Zelienople" "United States" "" "kpjc" "40.8019722" -80.1608611 898 "-5" "A" "America/New_York"
"8539" "Somerset County Airport" "Somerset" "United States" "2G9" "\n" "40.0388708" -79.0149951 2275 "-5" "A" "America/New_York"
"8540" "Youngstown Elser Metro Airport" "Youngstown" "United States" "4G4" "\n" "40.9617953" -80.6773264 1070 "-5" "A" "America/New_York"
"8541" "Braceville Airport" "Braceville" "United States" "41N" "\n" "41.2111675" -80.9692572 900 "-5" "A" "America/New_York"
"8542" "Lorain County Regional Airport" "Lorain-Elyria" "United States" "LPR" "klpr" "41.3442778" -82.1776389 793 "-5" "A" "America/New_York"
"8543" "Germack Airport" "Geneva" "United States" "7D9" "\n" "41.7778322" -80.9039797 820 "-5" "A" "America/New_York"
"8544" "Burke Lakefront Airport" "Cleveland" "United States" "BKL" "kbkl" "41.5175" -81.683333 583 "-5" "A" "America/New_York"
"8545" "Chautauqua County-Dunkirk Airport" "Dunkirk" "United States" "DKK" "kdkk" "42.4933353" -79.2720417 693 "-5" "A" "America/New_York"
"8546" "Hamburg Inc Airport" "Hamburg" "United States" "4G2" "\n" "42.7008925" -78.9147569 751 "-5" "A" "America/New_York"
"8547" "Trenton-Robbinsville Airport" "Trenton" "United States" "N87" "\n" "40.2139444" -74.6017778 118 "-5" "A" "America/New_York"
"8548" "South Jersey Regional Airport" "Mount Holly" "United States" "VAY" "kvay" "39.9428889" -74.84575 53 "-5" "A" "America/New_York"
"8549" "Spitfire Aerodrome" "Pedricktown" "United States" "7N7" "\n" "39.7355633" -75.3977211 40 "-5" "A" "America/New_York"
"8550" "Linden Airport" "Linden" "United States" "LDJ" "kldj" "40.6174472" -74.2445942 23 "-5" "A" "America/New_York"
"8551" "Morgantown Airport" "Morgantown" "United States" "O03" "\n" "40.1570414" -75.8704892 600 "-5" "A" "America/New_York"
"8552" "Harford County Airport" "Churchville" "United States" "0W3" "\n" "39.5668378" -76.2024028 409 "-5" "A" "America/New_York"
"8553" "Tri-State Steuben County Airport" "Angola" "United States" "ANQ" "kanq" "41.6396983" -85.0834933 995 "-5" "A" "America/New_York"
"8554" "Plymouth Municipal Airport" "Plymouth" "United States" "C65" "\n" "41.3651307" -86.3002574 800 "-5" "A" "America/New_York"
"8555" "Warsaw Municipal Airport" "Warsaw" "United States" "" "kasw" "41.2746944" -85.8400556 850 "-5" "A" "America/New_York"
"8556" "Van Wert County Airport" "Van Wert" "United States" "VNW" "kvnw" "40.8638295" -84.606358 787 "-5" "A" "America/New_York"
"8557" "Port Bucyrus-Crawford County Airport" "Bucyrus" "United States" "17G" "\n" "40.7815556" -82.9748056 1003 "-5" "A" "America/New_York"
"8558" "Lake Wales Municipal Airport" "Lake Wales" "United States" "X07" "\n" "27.8938056" -81.6203889 127 "-5" "A" "America/New_York"
"8559" "Brooks Field Airport" "Marshall" "United States" "RMY" "krmy" "42.2511932" -84.9554443 941 "-5" "A" "America/New_York"
"8560" "Genesee County Airport" "Batavia" "United States" "GVQ" "kgvq" "43.03175" -78.1696667 914 "-5" "A" "America/New_York"
"8561" "Finger Lakes Regional Airport" "Seneca Falls" "United States" "0G7" "\n" "42.8835647" -76.7812318 492 "-5" "A" "America/New_York"
"8562" "Stormville Airport" "Stormville" "United States" "N69" "\n" "41.5769708" -73.7323514 358 "-5" "A" "America/New_York"
"8563" "Robertson Field" "Plainville" "United States" "4B8" "\n" "41.6893333" -72.8646944 202 "-5" "A" "America/New_York"
"8564" "Williams County Airport" "Bryan" "United States" "0G6" "\n" "41.4673056" -84.5067778 730 "-5" "A" "America/New_York"
"8565" "Clearwater Air Park" "Clearwater" "United States" "CLW" "kclw" "27.9764722" -82.7586667 70 "-5" "A" "America/New_York"
"8566" "South Lakeland Airport" "Lakeland" "United States" "X49" "\n" "27.9333581" -82.0439739 110 "-5" "A" "America/New_York"
"8567" "Scatsta Airport" "Scatsta" "United Kingdom" "SCS" "\n" "60.433" -1.3 0 "0" "U" "Europe/London"
"8568" "North Sea" "Buchan Alpha" "United Kingdom" "" "\n" "57.9039" 0.0319 0 "0" "U" "\N"
"8569" "North Sea" "Buchan Alpha" "United Kingdom" "" "\n" "57.9039" 0.0319 0 "0" "U" "\N"
"8570" "North Sea" "Claymore" "United Kingdom" "" "claa" "58.4494" -0.2536 0 "0" "U" "\N"
"8571" "North Sea" "FPSO Anasuria" "United Kingdom" "" "anas" "57.1524" 0.0483 0 "0" "U" "\N"
"8572" "North Sea" "BP Bruce" "United Kingdom" "" "bru1" "58.44" 2.33 0 "0" "U" "\N"
"8573" "North Sea" "Buchan Alpha" "United Kingdom" "" "buca" "57.9039" 0.0319 0 "0" "U" "\N"
"8574" "North Sea" "Buzzard" "United Kingdom" "" "buzz" "56.8" 0.766 0 "0" "U" "\N"
"8575" "North Sea" "Clyde" "United Kingdom" "" "cly1" "56.45" 2.2833 0 "0" "U" "\N"
"8576" "North Sea" "Cormorant Alpha" "United Kingdom" "" "coa1" "61.2333" -1.15 0 "0" "U" "\N"
"8577" "North Sea" "Forties Alpha" "United Kingdom" "" "fa08" "57.7167" -1.0167 0 "0" "U" "\N"
"8578" "North Sea" "Forties Charlie" "United Kingdom" "" "fc08" "57.7167" -1.0167 0 "0" "U" "\N"
"8579" "North Sea" "Fulmar" "United Kingdom" "" "fua1" "56.48" 2.13 0 "0" "U" "\N"
"8580" "North Sea" "Gannet Alpha" "United Kingdom" "" "gaa1" "57.3" 1.2 0 "0" "U" "\N"
"8581" "North Sea" "Montrose Alpha" "United Kingdom" "" "moa1" "57.4506" 1.3883 0 "0" "U" "\N"
"8582" "North Sea" "Tern" "United Kingdom" "" "tea1" "61.3333" 0.8333 0 "0" "U" "\N"
"8583" "Atlantic Ocean" "FPSO Xikomba" "Angola" "" "xkso" "-6.0333" 11.0166 0 "0" "U" "\N"
"8584" "Zoo" "Berlin" "Germany" "QWC" "\n" "52.507222" 13.3325 120 "1" "E" "Europe/Berlin"
"8585" "Frankfurt Oder Hbf" "Frankfurt Oder" "Germany" "ZFR" "\n" "52.336944" 14.547222 177 "1" "E" "Europe/Berlin"
"8586" "Gare de Lyon" "Paris" "France" "PLY" "\n" "48.844722" 2.373611 129 "1" "E" "Europe/Paris"
"8587" "Gare de LEst" "Paris" "France" "XHP" "\n" "48.876944" 2.359167 149 "1" "E" "Europe/Paris"
"8588" "All Airports" "Paris" "France" "PAR" "\n" "48.856389" 2.352222 107 "1" "E" "Europe/Paris"
"8589" "Ostbahnhof" "Berlin" "Germany" "BHF" "\n" "52.51" 13.434722 135 "1" "E" "Europe/Berlin"
"8590" "All Airports" "London" "United Kingdom" "LON" "\n" "51.508056" -0.127778 66 "0" "E" "Europe/London"
"8591" "All Airports" "New York" "United States" "NYC" "\n" "40.714167" -74.005833 31 "-5" "A" "America/New_York"
"8592" "All Airports" "Chicago" "United States" "CHI" "\n" "41.883611" -87.631667 596 "-6" "A" "America/Chicago"
"8593" "Meigs Field" "Chicago" "United States" "CGX" "kcgx" "41.860278" -87.609722 585 "-6" "A" "America/Chicago"
"8594" "All Airports" "Tokyo" "Japan" "TYO" "\n" "35.689444" 139.691667 123 "9" "U" "Asia/Tokyo"
"8595" "All Airports" "Beijing" "China" "BJS" "\n" "39.904167" 116.407222 171 "8" "U" "Asia/Chongqing"
"8596" "All Airports" "Milan" "Italy" "MIL" "\n" "45.463611" 9.188056 402 "1" "E" "Europe/Rome"
"8597" "All Airports" "Washington" "United States" "WAS" "\n" "38.889444" -77.035278 25 "-5" "A" "America/New_York"
"8598" "All Airports" "Montreal" "Canada" "YMQ" "\n" "45.508611" -73.553889 53 "-5" "A" "America/Toronto"
"8599" "All Airports" "Toronto" "Canada" "YTO" "\n" "43.653056" -79.383056 302 "-5" "A" "America/Toronto"
"8600" "Longhua Airport" "Shanghai" "China" "" "zssl" "31.166944" 121.453611 14 "8" "U" "Asia/Chongqing"
"8601" "Pickens County Airport" "Jasper" "United States" "JZP" "kjzp" "34.4534722" -84.4572222 1535 "-5" "A" "America/New_York"
"8602" "Gesundbrunnen" "Berlin" "Germany" "BGS" "\n" "52.548611" 13.389444 150 "1" "E" "Europe/Berlin"
"8603" "Saarmund Airport" "Saarmund" "Germany" "" "edcs" "52.3089943" 13.1006727 160 "1" "E" "Europe/Berlin"
"8604" "Grand Strand Airport" "North Myrtle Beach" "United States" "CRE" "\n" "33.81175" -78.7239444 31 "-5" "A" "America/New_York"
"8605" "Sun Moon Lake Airport" "Sun Moon Lake" "Taiwan" "SMT" "\n" "23.8833" 120.933 2405 "8" "U" "Asia/Taipei"
"8606" "Lansing Municipal" "Lansing" "United States" "IGQ" "kigq" "41.5349167" -87.5295278 620 "-6" "A" "America/Chicago"
"8607" "Bloyer Field" "Tomah" "United States" "Y72" "\n" "43.9762222" -90.4806111 966 "-6" "A" "America/Chicago"
"8608" "Ramona Airport" "Ramona" "United States" "RNM" "krnm" "33.0391667" -116.91525 1395 "-8" "A" "America/Los_Angeles"
"8609" "Dole-Pont Sur Yonne Airport" "Pont Sur Yonne" "France" "" "lfgo" "48.288333" 3.246389 223 "1" "E" "Europe/Paris"
"8610" "Dole-St Florentin Cheu Airport" "St Florentin Cheu" "France" "" "lfgp" "47.981389" 3.776389 345 "1" "E" "Europe/Paris"
"8611" "Guiscriff-Saulieu Liernais Airport" "Saulieu" "France" "" "lfew" "47.238611" 4.263056 1699 "1" "E" "Europe/Paris"
"8612" "Olten Airport" "Olten" "Switzerland" "" "lspo" "47.343611" 7.8875 1370 "1" "E" "Europe/Zurich"
"8613" "Buochs Airport" "Buochs" "Switzerland" "BXO" "lszc" "46.9725" 8.398611 1464 "1" "E" "Europe/Zurich"
"8614" "Ambri Airport" "Quinto" "Switzerland" "" "lspm" "46.513056" 8.689444 3214 "1" "E" "Europe/Zurich"
"8615" "Lodrino Airport" "Lodrino" "Switzerland" "" "lsml" "46.29499" 8.9916 850 "1" "E" "Europe/Zurich"
"8616" "Roudnice Airport" "Roudnice nad Lebem" "Czech Republic" "" "lkro" "50.407222" 14.232778 719 "1" "E" "Europe/Prague"
"8617" "Usti Nad Labem Airport" "Usti Nad Labem" "Czech Republic" "" "lkul" "50.698889" 13.970833 765 "1" "E" "Europe/Prague"
"8618" "Mauterndorf Airport" "Mauterndorf" "Austria" "" "losm" "47.131667" 13.695278 3629 "1" "E" "Europe/Vienna"
"8619" "Notsch Im Gailtal Airport" "Notsch Im Gailtal" "Austria" "" "lokn" "46.580833" 13.629167 1810 "1" "E" "Europe/Vienna"
"8620" "Forchheim Airport" "Karlsruhe" "Germany" "" "edtk" "49.097778" 8.453056 400 "1" "E" "Europe/Berlin"
"8621" "Bergstrasse Airport" "Weinheim" "Germany" "" "edgz" "49.567222" 8.611389 319 "1" "E" "Europe/Berlin"
"8622" "Creil-Meaux Esbly Airport" "Meaux" "France" "" "lfpe" "48.928611" 2.833056 210 "1" "E" "Europe/Paris"
"8623" "Belleau Airport" "Chateau-Thierry" "France" "" "lffh" "49.066944" 3.356111 719 "1" "E" "Europe/Paris"
"8624" "Branch County Memorial Airport" "Coldwater" "United States" "OEB" "koeb" "41.9335691" -85.0522935 959 "-5" "A" "America/New_York"
"8625" "Wilkes-Barre Wyoming Valley Airport" "Wilkes-Barre" "United States" "WBW" "kwbw" "41.2973074" -75.8522405 543 "-5" "A" "America/New_York"
"8626" "Lost Nation Municipal Airport" "Willoughby" "United States" "LNN" "klnn" "41.6840278" -81.38975 626 "-5" "A" "America/New_York"
"8627" "Taoyuan Air Base" "Taoyuan" "Taiwan" "" "rcgm" "25.05660057" 121.2442627 143 "8" "U" "Asia/Taipei"
"8628" "Uummannaq Heliport" "Uummannaq" "Greenland" "UMD" "bgum" "70.4047" 52.0702 5 "-4" "E" "\N"
"8629" "Civitavecchia" "Civitavecchia" "Italy" "" "\n" "42.6" 11.48 0 "1" "E" "Europe/Rome"
"8630" "Bayannur" "Bayannur" "China" "RLK" "\n" "40.926389" 107.738889 3389 "8" "U" "Asia/Chongqing"
"8631" "Capital City Airport" "Frankfort" "United States" "FFT" "kfft" "38.1819722" -84.9061389 812 "-5" "A" "America/New_York"
"8632" "Lewiston Maine" "Lewiston" "United States" "LEW" "klew" "44.0484728" -70.2835075 288 "-5" "A" "America/New_York"
"8633" "Inowroclaw Inowr Airport" "Inowroclaw" "Poland" "" "epir" "52.829444" 18.330556 259 "1" "E" "Europe/Warsaw"
"8634" "Pruszcz Gdansk Airport" "Pruszcz Gdansk" "Poland" "" "eppr" "54.248056" 18.671667 21 "1" "E" "Europe/Warsaw"
"8635" "Florence" "Florence" "United States" "6S2" "\n" "43.9828168" -124.1113687 51 "-8" "A" "America/Los_Angeles"
"8636" "Martin Campbell Field Airport" "Copperhead" "United States" "1A3" "\n" "35.0158056" -84.3468333 1789 "-5" "A" "America/New_York"
"8637" "Sudkreuz" "Berlin" "Germany" "" "bpap" "52.475556" 13.364444 136 "1" "E" "Europe/Berlin"
"8638" "Naval Air Station" "Glenview" "United States" "NBU" "knbu" "42.090556" -87.8225 653 "-6" "A" "America/Chicago"
"8639" "Bloyer Field" "Tomah" "United States" "" "ky72" "43.975278" -90.483333 965 "-6" "A" "America/Chicago"
"8640" "Yongning Air Base" "Beijing" "China" "" "cn-0" "40.50310135" 116.1080017 1677 "8" "U" "Asia/Chongqing"
"8641" "Marco Islands" "Marco Island Airport" "United States" "MRK" "kmky" "25.9950278" -81.6725278 5 "-5" "A" "America/New_York"
"8642" "Boipeba" "Boipeba Island" "Brazil" "" "\n" "-13.565589" -38.939241 5 "-3" "S" "America/Fortaleza"
"8643" "Boipeba" "Boipeba Island" "Brazil" "" "\n" "-13.565589" -38.939241 5 "-3" "S" "America/Fortaleza"
"8644" "Drummond Island Airport" "Drummond Island" "United States" "DRM" "kdrm" "46.0093114" -83.7439342 668 "-5" "A" "America/New_York"
"8645" "Garland Airport" "Lewiston" "United States" "8M8" "\n" "44.8065278" -84.2761944 1218 "-5" "A" "America/New_York"
"8646" "Gladwin Zettel Memorial Airport" "Gladwin" "United States" "GDW" "kgdw" "43.9705893" -84.47502 774 "-5" "A" "America/New_York"
"8647" "Lowell City Airport" "Lowell" "United States" "24C" "\n" "42.95392" -85.3439058 681 "-5" "A" "America/New_York"
"8648" "South Haven Area Regional Airport" "South Haven" "United States" "LWA" "klwa" "42.3511944" -86.2556389 666 "-5" "A" "America/New_York"
"8649" "Schaumburg Regional" "Schaumburg" "United States" "06C" "\n" "41.9893408" -88.1012428 801 "-6" "A" "America/Chicago"
"8650" "Khulna Seaplane Landing Site" "Khulna" "Bangladesh" "" "\n" "22.464897" 89.351261 0 "6" "N" "Asia/Dhaka"
"8651" "Khulna Seaplane Landing Site" "Khulna" "Bangladesh" "" "\n" "22.464897" 89.351261 0 "6" "N" "Asia/Dhaka"
"8652" "Khulna Seaplane Landing Site" "Khulna" "Bangladesh" "" "\n" "22.464897" 89.351261 0 "6" "N" "Asia/Dhaka"
"8653" "Marshfield Municipal Airport" "Marshfield" "United States" "MFI" "kmfi" "44.6368797" -90.1893267 1278 "-6" "A" "America/Chicago"
"8654" "Alexander Field South Wood County Airport" "Wisconsin Rapids" "United States" "ISW" "kisw" "44.3606456" -89.8381412 1021 "-6" "A" "America/Chicago"
"8655" "Clinton Municipal" "Clinton" "United States" "CWI" "kcwi" "41.83075" -90.3289722 708 "-6" "A" "America/Chicago"
"8656" "Wiescheid" "Langenfeld" "Germany" "" "\n" "51.141663" 6.987305 1000 "1" "E" "Europe/Berlin"
"8657" "Wadi Rum" "Wadi Rum Desert" "Jordan" "" "\n" "29.682087" 35.470734 1000 "2" "U" "Asia/Amman"
"8658" "Beverly Municipal Airport" "Beverly" "United States" "BVY" "kbvy" "42.584141" -70.9161444 107 "-5" "A" "America/New_York"
"8659" "Priob\\'e" "Priob\\'e" "Russia" "" "\n" "62.5461" 65.6261 200 "6" "N" "Asia/Yekaterinburg"
"8660" "Nagaur Airport" "Nagaur" "India" "" "vi73" "27.20829964" 73.71140289 3853 "5.5" "U" "Asia/Calcutta"
"8661" "Ostafyevo International Airport" "Moscow" "Russia" "" "uumo" "55.511667" 37.507222 568 "4" "N" "Europe/Moscow"
"8662" "Oakdale Airport" "Oakdale" "United States" "O27" "\n" "37.7563333" -120.8001944 237 "-8" "A" "America/Los_Angeles"
"8663" "Trois Rivieres Airport" "Trois Rivieres" "Canada" "YRQ" "cyrq" "46.351667" -72.680556 199 "-5" "A" "America/Toronto"
"8664" "Poplar Bluff Municipal Airport" "Poplar Bluff" "United States" "POF" "kpof" "36.77394444" -90.3248611 331 "-6" "A" "America/Chicago"
"8665" "Somerset Airport" "Somerville" "United States" "" "ksmq" "40.6259908" -74.6702433 105 "-5" "A" "America/New_York"
"8666" "Eastport Municipal Airport" "Eastport" "United States" "EPM" "kepm" "44.9101111" -67.0126944 45 "-5" "A" "America/New_York"
"8667" "Keokuk Municipal Airport" "Keokuk" "United States" "EOK" "keok" "40.4599078" -91.4285011 671 "-6" "A" "America/Chicago"
"8668" "Banks Airport" "Swans Island" "United States" "ME5" "\n" "44.1653889" -68.4281667 100 "-5" "A" "America/New_York"
"8669" "Perth Scone Airport" "Perth" "United Kingdom" "PSL" "egpt" "56.439722" -3.371389 392 "0" "E" "Europe/London"
"8670" "Caernarfon Airport" "Caernarfon" "United Kingdom" "" "egck" "53.104167" -4.340278 14 "0" "E" "Europe/London"
"8671" "Grefrath-Niershorst Airport" "Grefrath" "Germany" "" "edlf" "51.333889" 6.359444 105 "1" "E" "Europe/Berlin"
"8672" "Offenburg" "Offenburg" "Germany" "" "\n" "48.4711" 7.9411 535 "1" "E" "Europe/Berlin"
"8673" "Oberwolfach" "Oberwolfach" "Germany" "" "\n" "48.3167" 8.2167 1060 "1" "E" "Europe/Berlin"
"8674" "Karlsruhe Hbf" "Karlsruhe" "Germany" "" "\n" "49.0135" 8.4044 377 "1" "E" "Europe/Berlin"
"8675" "Lichtenwalde" "Lichtenwalde" "Germany" "" "\n" "50.8833" 13.0167 984 "1" "E" "Europe/Berlin"
"8676" "Karlsruhe" "Karlsruhe" "Germany" "" "\n" "49.0135" 8.4044 377 "1" "E" "Europe/Berlin"
"8677" "Holzhau" "Holzhau" "Germany" "" "\n" "50.7333334" 13.6 1969 "1" "E" "Europe/Berlin"
"8678" "Porto" "Porto" "Portugal" "" "\n" "41.1667" 8.5833 341 "1" "E" "Europe/Rome"
"8679" "Lisboa-Oriente" "Lisboa" "Portugal" "" "\n" "38.424972" 9.82179 7 "0" "E" "\N"
"8680" "Bad Herrenalb" "Bad Herrenalb" "Germany" "" "\n" "48.7976817" 8.4361503 1198 "1" "E" "Europe/Berlin"
"8681" "St. Paul Downtown Airport - Holman Field" "St. Paul" "United States" "" "kstp" "44.9346225" -93.0603424 705 "-6" "A" "America/Chicago"
"8682" "Soderhamn Airport" "Soderhamn" "Sweden" "SOO" "escl" "61.261667" 17.098056 94 "1" "E" "Europe/Stockholm"
"8683" "Newcastle Airfield" "Newcastle" "Ireland" "" "einc" "53.073056" -6.039722 14 "0" "E" "Europe/Dublin"
"8684" "Saravane Airport" "Saravane" "Laos" "VNA" "vlsv" "15.709444" 106.411667 612 "7" "U" "Asia/Vientiane"
"8685" "Lisboa-Oriente" "Lisboa" "Portugal" "" "\n" "38.7" 9.1833 6 "0" "E" "\N"
"8686" "Lisboa-Oriente" "Lisboa-Oriente" "Portugal" "" "\n" "38.7" -9.1833 6 "0" "E" "Europe/Lisbon"
"8687" "Zurich" "Zurich" "Switzerland" "" "\n" "47.369" 8.538 1339 "1" "E" "Europe/Zurich"
"8688" "Bagdad Airport" "Bagdad" "United States" "E51" "\n" "34.5958528" -113.170195 4183 "-7" "A" "America/Phoenix"
"8689" "Segeletz Airport" "Segeletz" "Germany" "" "edai" "52.826667" 12.541944 141 "1" "E" "Europe/Berlin"
"8690" "Fuentemilanos Airport" "Segovia" "Spain" "" "lefm" "40.889233" -4.239478 3284 "1" "E" "Europe/Madrid"
"8691" "Akeno Aero" "Akeno" "Japan" "" "rjoe" "34.533333" 136.672222 12 "9" "U" "Asia/Tokyo"
"8692" "Ust Kamchatsk Airport" "Ust Kamchatsk" "Russia" "" "uhpk" "56.238556" 162.688851 200 "12" "N" "Asia/Magadan"
"8693" "Oconomowoc Airport" "Oconomowoc" "United States" "" "0wi8" "43.1388947" -88.4723206 885 "-6" "A" "America/Chicago"
"8694" "Kozyrevsk Airport" "Kozyrevsk" "Russia" "" "uhpo" "56.09" 159.876663 331 "12" "N" "Asia/Magadan"
"8695" "Dikson Airport" "Dikson" "Russia" "DKS" "uodd" "73.517807" 80.379669 47 "8" "N" "Asia/Krasnoyarsk"
"8696" "Beverley Airport" "Mine Site" "Australia" "" "ybee" "-30.19033959" 139.5554942 381 "9.5" "O" "Australia/Adelaide"
"8697" "Bogande Airport" "Bogande" "Canada" "XBG" "\n" "48.329498" -70.995697 531 "-5" "A" "America/Toronto"
"8698" "Bantry Aerodrome" "Bantry" "Ireland" "BYT" "eibn" "51.668598" -9.48417 7 "0" "E" "Europe/Dublin"
"8699" "Reeroe Airport" "Caherciveen" "Ireland" "CHE" "\n" "51.933334" -10.233333 314 "0" "E" "Europe/Dublin"
"8700" "Aliwal North" "Aliwal North" "South Africa" "" "faan" "-30.683333" 26.733333 4361 "2" "U" "Africa/Johannesburg"
"8701" "Alkantpan Airport" "Alkantpan" "South Africa" "" "faco" "-29.906389" 22.316667 3585 "2" "U" "Africa/Johannesburg"
"8702" "Alldays Airport" "Alldays" "South Africa" "ADY" "faal" "-22.678889" 29.055278 2676 "2" "U" "Africa/Johannesburg"
"8703" "Barberton Airport" "Barberton" "South Africa" "" "fabr" "-25.7175" 30.975 2260 "2" "U" "Africa/Johannesburg"
"8704" "Ocean Ridge Airport" "Gualala" "United States" "E55" "\n" "38.8016111" -123.5306389 940 "-8" "A" "America/Los_Angeles"
"8705" "Kent State Airport" "Kent" "United States" "1G3" "\n" "41.1513889" -81.4151111 1134 "-5" "A" "America/New_York"
"8706" "Bulter County Regional Airport" "Hamilton" "United States" "" "khao" "39.36375" -84.5219444 633 "-5" "A" "America/New_York"
"8707" "Bungoma Airport" "Bungoma" "Kenya" "" "hkbu" "0.576389" 34.551389 4752 "3" "U" "Africa/Nairobi"
"8708" "Bura East" "Bura" "Kenya" "" "hkbr" "-1.185" 39.813889 295 "3" "U" "Africa/Nairobi"
"8709" "Busia" "Busia" "Kenya" "" "hkba" "0.272" 34.748 3989 "3" "U" "Africa/Nairobi"
"8710" "Embu" "Embu" "Kenya" "" "hkem" "-0.568889" 37.492222 4131 "3" "U" "Africa/Nairobi"
"8711" "Garba Tula" "Garba Tula" "Kenya" "" "hkgt" "0.3112" 38.3056 1764 "3" "U" "Africa/Nairobi"
"8712" "Garissa" "Garissa" "Kenya" "GAS" "hkga" "-0.468611" 39.649444 469 "3" "U" "Africa/Nairobi"
"8713" "Hola" "Hola" "Kenya" "HOA" "hkho" "-1.52" 40.00389 220 "3" "U" "Africa/Nairobi"
"8714" "Homa Bay" "Homa Bay" "Kenya" "" "hkhb" "-0.591668" 34.48 4231 "3" "U" "Africa/Nairobi"
"8715" "Isiolo" "Isiolo" "Kenya" "" "hkis" "0.34361" 37.587778 3688 "3" "U" "Africa/Nairobi"
"8716" "Kalokol" "Kalokol" "Kenya" "KLK" "hyfg" "3.49" 35.84 1296 "3" "U" "Africa/Nairobi"
"8717" "Kericho" "Kericho" "Kenya" "KEY" "hkkr" "-0.385" 35.245 6453 "3" "U" "Africa/Nairobi"
"8718" "Kilaguni" "Kilaguni" "Kenya" "ILU" "hkkl" "-2.9" 38.073889 2832 "3" "U" "Africa/Nairobi"
"8719" "Kerio Valley" "Kimwarer" "Kenya" "KRV" "\n" "0.1912" 35.3954 7095 "3" "U" "Africa/Nairobi"
"8720" "Andavadoaka" "Andavadoaka" "Madagascar" "DVD" "\n" "-22.111111" 43.270556 27 "3" "U" "Indian/Antananarivo"
"8721" "Antsirabe" "Antsirabe" "Madagascar" "ATJ" "fmme" "-19.836944" 47.065278 4913 "3" "U" "Indian/Antananarivo"
"8722" "Bekily" "Bekily" "Madagascar" "OVA" "fmsl" "-24.236111" 45.305 1259 "3" "U" "Indian/Antananarivo"
"8723" "Ust-Tsylma" "Ust-Tsylma" "Russia" "" "uuyx" "65.434722232222" 52.20000001 262 "4" "N" "Europe/Moscow"
"8724" "Atlantic City Rail Terminal" "Atlantic City NJ" "United States" "ZRA" "\n" "39.3665" -74.442 8 "-5" "A" "America/New_York"
"8725" "Springfield Amtrak Station" "Springfield MA" "United States" "ZSF" "\n" "42.106" -72.593054 65 "-5" "A" "America/New_York"
"8726" "Amherst Amtrak Station AMM" "Amherst MA" "United States" "XZK" "\n" "42.375" -72.511389 258 "-5" "A" "America/New_York"
"8727" "Cape May Ferry Terminal" "Cape May NJ" "United States" "" "\n" "38.9696286" -74.960918 0 "-5" "A" "America/New_York"
"8728" "Lewes Ferry Terminal" "Lewes DE" "United States" "" "\n" "38.781655" -75.119534 0 "-5" "A" "America/New_York"
"8729" "Bar Harbor Yarmouth Ferry Terminal" "Bar Harbor ME" "United States" "" "\n" "44.39917" -68.225 0 "-5" "A" "America/New_York"
"8730" "Yarmouth Ferry Terminal" "Yarmouth NS" "Canada" "" "\n" "43.833227" -66.122653 0 "-4" "A" "America/Halifax"
"8731" "Gare de Montreux Railway Station" "Montreux" "Switzerland" "" "\n" "46.435833" 6.910278 1280 "1" "E" "Europe/Zurich"
"8732" "London - Kings Cross" "London" "United Kingdom" "QQK" "\n" "51.5326" 0.1233 72 "0" "E" "Europe/London"
"8733" "Stevenage Railway Station" "Stevenage" "United Kingdom" "XVJ" "\n" "51.902" 0.207 262 "0" "E" "Europe/London"
"8734" "Peterborough Railway Station" "Peterborough" "United Kingdom" "XVH" "\n" "52.5748" -0.2502 91 "0" "E" "Europe/London"
"8735" "Pomalaa" "Pomalaa" "Indonesia" "PUM" "\n" "-4.183333" 121.61667 0 "8" "N" "Asia/Makassar"
"8736" "St. Ignace Ferry Dock" "St. Ignace MI" "United States" "" "\n" "45.866405" -84.720254 587 "-5" "A" "America/New_York"
"8737" "Mackinac Island Dock" "Mackinac Island MI" "United States" "" "\n" "45.848801" -84.615927 889 "-5" "A" "America/New_York"
"8738" "YUR'EVETS" "YUR'EVETS" "Russia" "" "uuic" "57.338582" 43.0949 413 "4" "E" "Europe/Moscow"
"8739" "Whittlesford Parkway Rail Station" "Whittlesford" "United Kingdom" "WLF" "\n" "52.104" 0.166 95 "0" "E" "Europe/London"
"8740" "Gorno-Altaysk Airport" "Gorno-Altaysk" "Russia" "RGK" "unbg" "51.966667" 85.833333 965 "7" "U" "Asia/Omsk"
"8741" "Gryzliny - Lansk" "Gryzliny" "Poland" "" "epgr" "53.3629" 20.204 520 "1" "E" "Europe/Warsaw"
"8742" "Fond Du Lac County Airport" "Fond du Lac" "United States" "FLD" "kfld" "43.7711667" -88.4884167 808 "-6" "A" "America/Chicago"
"8743" "Waupaca Municipal Airport" "Waupaca" "United States" "PCZ" "kpcz" "44.33325" -89.0197778 840 "-6" "A" "America/Chicago"
"8744" "Stevens Point Municipal Airport" "Stevens Point" "United States" "STE" "kste" "44.5451356" -89.5302844 1110 "-6" "A" "America/Chicago"
"8745" "Mys Shmidta Airport" "Mys Shmidta" "Russia" "" "uhmi" "68.868301" 179.373001 20 "12" "N" "Asia/Magadan"
